"Date","OriginalPrecipitation","DeltaShiftPrecipitation","OriginalTemperature","DeltaShiftTemperature","ScenarioPrecipitation"
1992-04-27,20.39,21.4095,6.24,7.24,16.057125
1992-04-28,2.03,2.1315,8.26,9.26,1.598625
1992-04-29,10.12,10.626,7.14,8.14,7.9695
1992-04-30,1.92,2.016,7.56,8.56,1.512
1992-05-01,0.22,0.231,8.75,9.75,0.17325
1992-05-02,3.69,3.8745,9.64,10.64,2.905875
1992-05-03,0.63,0.6615,8.71,9.71,0.496125
1992-05-04,0.05,0.0525,9.67,10.67,0.039375
1992-05-05,0.01,0.0105,10.73,11.73,0.007875
1992-05-06,0.64,0.672,9.54,10.54,0.504
1992-05-07,0.6,0.63,10.8,11.8,0.4725
1992-05-08,0.43,0.4515,8.96,9.96,0.338625
1992-05-09,3.28,3.444,6.08,7.08,2.583
1992-05-10,1.49,1.5645,6.99,7.99,1.173375
1992-05-11,0.31,0.3255,7.54,8.54,0.244125
1992-05-12,2.67,2.8035,7.84,8.84,2.102625
1992-05-13,0.6,0.63,10.57,11.57,0.4725
1992-05-14,0,0,12.83,13.83,0
1992-05-15,0,0,15.9,16.9,0
1992-05-16,0.01,0.0105,15,16,0.007875
1992-05-17,0,0,11.38,12.38,0
1992-05-18,0,0,15.35,16.35,0
1992-05-19,0,0,18.54,19.54,0
1992-05-20,0,0,19.08,20.08,0
1992-05-21,0.1,0.105,18.25,19.25,0.07875
1992-05-22,0.1,0.105,16.9,17.9,0.07875
1992-05-23,0.07,0.0735,17.49,18.49,0.055125
1992-05-24,1.92,2.016,17.31,18.31,1.512
1992-05-25,0.61,0.6405,16.09,17.09,0.480375
1992-05-26,0.02,0.021,16.87,17.87,0.01575
1992-05-27,0,0,19.12,20.12,0
1992-05-28,0,0,18.65,19.65,0
1992-05-29,0,0,18.5,19.5,0
1992-05-30,0,0,19.47,20.47,0
1992-05-31,0.11,0.1155,21.28,22.28,0.086625
1992-06-01,0.03,0.027,21.08,22.08,0.02025
1992-06-02,0,0,18.75,19.75,0
1992-06-03,0,0,17.7,18.7,0
1992-06-04,0,0,18.91,19.91,0
1992-06-05,0,0,20.29,21.29,0
1992-06-06,0,0,20.73,21.73,0
1992-06-07,0,0,21.59,22.59,0
1992-06-08,0,0,19.24,20.24,0
1992-06-09,0,0,16.36,17.36,0
1992-06-10,0,0,17.49,18.49,0
1992-06-11,0.73,0.657,15.76,16.76,0.49275
1992-06-12,2.25,2.025,16.33,17.33,1.51875
1992-06-13,13.18,11.862,16.68,17.68,8.8965
1992-06-14,12.41,11.169,17.95,18.95,8.37675
1992-06-15,0.55,0.495,18.52,19.52,0.37125
1992-06-16,0.01,0.009,16.67,17.67,0.00675
1992-06-17,0,0,14.81,15.81,0
1992-06-18,0.32,0.288,16.42,17.42,0.216
1992-06-19,0.59,0.531,16.78,17.78,0.39825
1992-06-20,0.1,0.09,18.48,19.48,0.0675
1992-06-21,5.58,5.022,14.22,15.22,3.7665
1992-06-22,0.38,0.342,13.03,14.03,0.2565
1992-06-23,0,0,14.29,15.29,0
1992-06-24,0.01,0.009,16.5,17.5,0.00675
1992-06-25,0,0,17.57,18.57,0
1992-06-26,0.13,0.117,19.61,20.61,0.08775
1992-06-27,0.01,0.009,21.24,22.24,0.00675
1992-06-28,0,0,19.65,20.65,0
1992-06-29,0,0,18.93,19.93,0
1992-06-30,1.45,1.305,19.54,20.54,0.97875
1992-07-01,12.17,10.953,16.77,17.77,8.21475
1992-07-02,5.08,4.572,12.6,13.6,3.429
1992-07-03,0.43,0.387,13.56,14.56,0.29025
1992-07-04,0.02,0.018,13.53,14.53,0.0135
1992-07-05,0.15,0.135,15.31,16.31,0.10125
1992-07-06,0.16,0.144,17.48,18.48,0.108
1992-07-07,0.02,0.018,15.55,16.55,0.0135
1992-07-08,0,0,17.96,18.96,0
1992-07-09,0,0,18.74,19.74,0
1992-07-10,1.26,1.134,19.24,20.24,0.8505
1992-07-11,5.31,4.779,18.4,19.4,3.58425
1992-07-12,3.52,3.168,17.03,18.03,2.376
1992-07-13,5.1,4.59,17.68,18.68,3.4425
1992-07-14,18.17,16.353,15.25,16.25,12.26475
1992-07-15,2.86,2.574,13.94,14.94,1.9305
1992-07-16,0.11,0.099,15.54,16.54,0.07425
1992-07-17,0.24,0.216,17.59,18.59,0.162
1992-07-18,16,14.4,15.16,16.16,10.8
1992-07-19,1.42,1.278,17.68,18.68,0.9585
1992-07-20,1.71,1.539,18.53,19.53,1.15425
1992-07-21,0.1,0.09,20.4,21.4,0.0675
1992-07-22,0.5,0.45,20.98,21.98,0.3375
1992-07-23,0.19,0.171,19.35,20.35,0.12825
1992-07-24,0.01,0.009,19.84,20.84,0.00675
1992-07-25,0,0,20.93,21.93,0
1992-07-26,1.29,1.161,20.84,21.84,0.87075
1992-07-27,0.82,0.738,17.42,18.42,0.5535
1992-07-28,58.92,53.028,13.82,14.82,39.771
1992-07-29,3.39,3.051,17.01,18.01,2.28825
1992-07-30,0.39,0.351,16.8,17.8,0.26325
1992-07-31,0.27,0.243,16.45,17.45,0.18225
1992-08-01,0.02,0.018,16.62,17.62,0.0135
1992-08-02,1.18,1.062,17.59,18.59,0.7965
1992-08-03,0.42,0.378,18.13,19.13,0.2835
1992-08-04,14.64,13.176,17.62,18.62,9.882
1992-08-05,0.88,0.792,16.85,17.85,0.594
1992-08-06,5.75,5.175,17.25,18.25,3.88125
1992-08-07,0.55,0.495,17.01,18.01,0.37125
1992-08-08,0,0,16.98,17.98,0
1992-08-09,0.41,0.369,15.77,16.77,0.27675
1992-08-10,2.06,1.854,21.27,22.27,1.3905
1992-08-11,2.3,2.07,19.87,20.87,1.5525
1992-08-12,0.69,0.621,17.03,18.03,0.46575
1992-08-13,11.57,10.413,15.03,16.03,7.80975
1992-08-14,11.8,10.62,14.16,15.16,7.965
1992-08-15,2.2,1.98,15.07,16.07,1.485
1992-08-16,0.45,0.405,16.15,17.15,0.30375
1992-08-17,4.7,4.23,14.97,15.97,3.1725
1992-08-18,8.81,7.929,14.88,15.88,5.94675
1992-08-19,1.7,1.53,14.89,15.89,1.1475
1992-08-20,0.24,0.216,15.84,16.84,0.162
1992-08-21,0.11,0.099,14.17,15.17,0.07425
1992-08-22,1.03,0.927,13.43,14.43,0.69525
1992-08-23,0.82,0.738,15.12,16.12,0.5535
1992-08-24,4.81,4.329,14.63,15.63,3.24675
1992-08-25,2.98,2.682,13.75,14.75,2.0115
1992-08-26,0.94,0.846,13.6,14.6,0.6345
1992-08-27,0.83,0.747,14.6,15.6,0.56025
1992-08-28,8.31,7.479,16.49,17.49,5.60925
1992-08-29,2.92,2.628,15.91,16.91,1.971
1992-08-30,2.48,2.232,14.56,15.56,1.674
1992-08-31,9.4,8.46,14.19,15.19,6.345
1992-09-01,28.49,28.49,11.9,12.9,38.3546267764203
1992-09-02,2.3,2.3,13.43,14.43,3.09637211603253
1992-09-03,5.28,5.28,12.72,13.72,7.1081933794138
1992-09-04,1.36,1.36,12.81,13.81,1.83089829469749
1992-09-05,1.18,1.18,9.66,10.66,1.5885735203993
1992-09-06,0.18,0.18,9.23,10.23,0.242324774298198
1992-09-07,0,0,9.02,10.02,0
1992-09-08,2.87,2.87,9.67,10.67,3.86373390131015
1992-09-09,0.28,0.28,11.56,12.56,0.376949648908308
1992-09-10,0.01,0.01,13.45,14.45,0.013462487461011
1992-09-11,0,0,13.15,14.15,0
1992-09-12,0.11,0.11,13.09,14.09,0.148087362071121
1992-09-13,0.01,0.01,11.62,12.62,0.013462487461011
1992-09-14,1.19,1.19,10.43,11.43,1.60203600786031
1992-09-15,0.45,0.45,11.09,12.09,0.605811935745494
1992-09-16,1.45,1.45,11.33,12.33,1.95206068184659
1992-09-17,0.83,0.83,11.06,12.06,1.11738645926391
1992-09-18,0.03,0.03,9.97,10.97,0.040387462383033
1992-09-19,0.01,0.01,11.31,12.31,0.013462487461011
1992-09-20,0.11,0.11,10.94,11.94,0.148087362071121
1992-09-21,1.31,1.31,10.46,11.46,1.76358585739244
1992-09-22,0.1,0.1,12.22,13.22,0.13462487461011
1992-09-23,0,0,13.1,14.1,0
1992-09-24,0.01,0.01,13.1,14.1,0.013462487461011
1992-09-25,0.01,0.01,12.4,13.4,0.013462487461011
1992-09-26,0.05,0.05,12.7,13.7,0.0673124373050549
1992-09-27,0.02,0.02,11.01,12.01,0.026924974922022
1992-09-28,0,0,8.99,9.99,0
1992-09-29,0.39,0.39,9.99,10.99,0.525037010979428
1992-09-30,0.04,0.04,9.11,10.11,0.0538499498440439
1992-10-01,0.07,0.07,7.97,8.97,0.0942374122270769
1992-10-02,0.01,0.01,6.45,7.45,0.013462487461011
1992-10-03,0.09,0.09,6.82,7.82,0.121162387149099
1992-10-04,0.02,0.02,7.81,8.81,0.026924974922022
1992-10-05,0,0,8.05,9.05,0
1992-10-06,0,0,6.71,7.71,0
1992-10-07,0,0,6.87,7.87,0
1992-10-08,0.11,0.11,10.79,11.79,0.148087362071121
1992-10-09,3.27,3.27,6.02,7.02,4.40223339975059
1992-10-10,0.14,0.14,4.89,5.89,0.188474824454154
1992-10-11,0.49,0.49,4.64,5.64,0.659661885589538
1992-10-12,0.07,0.07,0.66,1.66,0.0942374122270769
1992-10-13,1.02,1.02,-0.15,0.85,1.37317372102312
1992-10-14,2.44,2.44,3.43,4.43,3.28484694048668
1992-10-15,8.27,8.27,3.08,4.08,11.1334771302561
1992-10-16,5.81,5.81,3.96,4.96,7.82170521484738
1992-10-17,8.69,8.69,2,3,11.6989016036185
1992-10-18,0.47,0.47,1.14,2.14,0.632736910667516
1992-10-19,0.32,0.32,4.28,5.28,0.430799598752352
1992-10-20,4.32,4.32,4.08,5.08,5.81579458315675
1992-10-21,4.37,4.37,3.18,4.18,5.8831070204618
1992-10-22,15.21,15.21,2.63,3.63,20.4764434281977
1992-10-23,3.61,3.61,2.25,3.25,4.85995797342497
1992-10-24,0.15,0.15,1.51,2.51,0.201937311915165
1992-10-25,0.03,0.03,1.47,2.47,0.040387462383033
1992-10-26,0.01,0.01,0.56,1.56,0.013462487461011
1992-10-27,0.01,0.01,-0.71,0.29,0.013462487461011
1992-10-28,1.42,1.42,-0.3,0.7,1.91167321946356
1992-10-29,4.13,4.13,-0.66,0.34,5.56000732139754
1992-10-30,0.31,0.31,-4.69,-3.69,0.417337111291341
1992-10-31,4.76,4.76,-2.64,-1.64,6.40814403144123
1992-11-01,1.57,1.727,1.87,2.87,2.3249715845166
1992-11-02,4.42,4.862,5.13,6.13,6.54546140354354
1992-11-03,5.09,5.599,5.24,6.24,7.53764672942005
1992-11-04,2.64,2.904,3.77,4.77,3.90950635867759
1992-11-05,0.29,0.319,-1.03,-0.03,0.42945335000625
1992-11-06,5.59,6.149,2.31,3.31,8.27808353977566
1992-11-07,0.7,0.77,3.15,4.15,1.03661153449785
1992-11-08,0.03,0.033,-1.23,-0.23,0.0444262086213363
1992-11-09,0,0,-0.58,0.42,0
1992-11-10,1.46,1.606,2.93,3.93,2.16207548623836
1992-11-11,1.85,2.035,4.15,5.15,2.73961619831574
1992-11-12,23.27,25.597,2.63,3.63,34.4599291539498
1992-11-13,4.4,4.84,1.48,2.48,6.51584393112932
1992-11-14,1.62,1.782,-0.36,0.64,2.39901526555216
1992-11-15,0.44,0.484,0.73,1.73,0.651584393112932
1992-11-16,0.64,0.704,-0.35,0.65,0.947759117255174
1992-11-17,0.07,0.077,-0.95,0.05,0.103661153449785
1992-11-18,2.65,2.915,2.42,3.42,3.9243150948847
1992-11-19,6.14,6.754,1.47,2.47,9.09256403116682
1992-11-20,5.65,6.215,0.87,1.87,8.36693595701833
1992-11-21,1.56,1.716,-0.91,0.09,2.31016284830948
1992-11-22,0.28,0.308,-2.47,-1.47,0.414644613799138
1992-11-23,0.25,0.275,-5.48,-4.48,0.370218405177802
1992-11-24,10.8,11.88,2,3,15.9934351036811
1992-11-25,3.81,4.191,0.5,1.5,5.6421284949097
1992-11-26,0.99,1.089,3.62,4.62,1.4660648845041
1992-11-27,0.38,0.418,2.33,3.33,0.562731975870259
1992-11-28,3.83,4.213,1.75,2.75,5.67174596732393
1992-11-29,1.53,1.683,1.96,2.96,2.26573663968815
1992-11-30,0.12,0.132,1.77,2.77,0.177704834485345
1992-12-01,1.46,1.606,5.16,6.16,2.16207548623836
1992-12-02,2.52,2.772,6,7,3.73180152419225
1992-12-03,6.99,7.689,5.42,6.42,10.3513066087713
1992-12-04,3.27,3.597,3.61,4.61,4.84245673972565
1992-12-05,0.71,0.781,2.21,3.21,1.05142027070496
1992-12-06,0.14,0.154,2.75,3.75,0.207322306899569
1992-12-07,0.13,0.143,2.12,3.12,0.192513570692457
1992-12-08,0.06,0.066,0.36,1.36,0.0888524172426725
1992-12-09,0.19,0.209,-0.88,0.12,0.28136598793513
1992-12-10,0.16,0.176,1.15,2.15,0.236939779313793
1992-12-11,2.38,2.618,2.75,3.75,3.52447921729268
1992-12-12,0.2,0.22,-0.6,0.4,0.296174724142242
1992-12-13,0.02,0.022,-3.42,-2.42,0.0296174724142242
1992-12-14,3.21,3.531,-1.16,-0.16,4.75360432248298
1992-12-15,0.3,0.33,6.32,7.32,0.444262086213363
1992-12-16,0.05,0.055,5.1,6.1,0.0740436810355604
1992-12-17,0.07,0.077,3.13,4.13,0.103661153449785
1992-12-18,0.12,0.132,1.73,2.73,0.177704834485345
1992-12-19,5.09,5.599,2.98,3.98,7.53764672942005
1992-12-20,0.31,0.341,-2.1,-1.1,0.459070822420475
1992-12-21,0,0,-5.74,-4.74,0
1992-12-22,0,0,-4.16,-3.16,0
1992-12-23,0.01,0.011,-3.8,-2.8,0.0148087362071121
1992-12-24,0.04,0.044,-2.31,-1.31,0.0592349448284483
1992-12-25,0.16,0.176,0.98,1.98,0.236939779313793
1992-12-26,0.01,0.011,1.02,2.02,0.0148087362071121
1992-12-27,0,0,-2.46,-1.46,0
1992-12-28,0,0,-1.33,-0.33,0
1992-12-29,0,0,0.87,1.87,0
1992-12-30,0.01,0.011,-3.5,-2.5,0.0148087362071121
1992-12-31,0.35,0.385,-1.93,-0.93,0.518305767248923
1993-01-01,0.16,0.176,-0.53,0.47,0.236939779313793
1993-01-02,0.05,0.055,-1.45,-0.45,0.0740436810355604
1993-01-03,0,0,-2.72,-1.72,0
1993-01-04,0,0,-4.23,-3.23,0
1993-01-05,0.65,0.715,-3.58,-2.58,0.962567853462285
1993-01-06,0.16,0.176,2.73,3.73,0.236939779313793
1993-01-07,0,0,-0.03,0.97,0
1993-01-08,0.76,0.836,0.7,1.7,1.12546395174052
1993-01-09,0.75,0.825,1.87,2.87,1.11065521553341
1993-01-10,0.96,1.056,2.52,3.52,1.42163867588276
1993-01-11,6.08,6.688,2.76,3.76,9.00371161392415
1993-01-12,0.37,0.407,1.37,2.37,0.547923239663147
1993-01-13,0.01,0.011,2.64,3.64,0.0148087362071121
1993-01-14,9.85,10.835,1.22,2.22,14.5866051640054
1993-01-15,2.28,2.508,1.53,2.53,3.37639185522156
1993-01-16,1.53,1.683,4.08,5.08,2.26573663968815
1993-01-17,1.55,1.705,5.06,6.06,2.29535411210237
1993-01-18,0.12,0.132,3.69,4.69,0.177704834485345
1993-01-19,0.01,0.011,0.66,1.66,0.0148087362071121
1993-01-20,1.43,1.573,1.22,2.22,2.11764927761703
1993-01-21,1.95,2.145,3.64,4.64,2.88770356038686
1993-01-22,7.96,8.756,3.89,4.89,11.7877540208612
1993-01-23,0.53,0.583,-0.27,0.73,0.784863018976941
1993-01-24,10.06,11.066,-1.37,-0.37,14.8975886243548
1993-01-25,2.58,2.838,-4.42,-3.42,3.82065394143492
1993-01-26,0.4,0.44,-8.23,-7.23,0.592349448284483
1993-01-27,0.02,0.022,-7.49,-6.49,0.0296174724142242
1993-01-28,0.01,0.011,-5.99,-4.99,0.0148087362071121
1993-01-29,0,0,-9.82,-8.82,0
1993-01-30,0,0,-4.83,-3.83,0
1993-01-31,0.03,0.033,-0.41,0.59,0.0444262086213363
1993-02-01,0,0,1.16,2.16,0
1993-02-02,0.01,0.011,0.23,1.23,0.0148087362071121
1993-02-03,0,0,4.46,5.46,0
1993-02-04,0,0,6.45,7.45,0
1993-02-05,3.31,3.641,1.37,2.37,4.9016916845541
1993-02-06,0.19,0.209,-0.97,0.03,0.28136598793513
1993-02-07,0,0,-1.53,-0.53,0
1993-02-08,0.01,0.011,1.69,2.69,0.0148087362071121
1993-02-09,0,0,1.41,2.41,0
1993-02-10,0.12,0.132,0.21,1.21,0.177704834485345
1993-02-11,0.04,0.044,-0.68,0.32,0.0592349448284483
1993-02-12,0.04,0.044,0.02,1.02,0.0592349448284483
1993-02-13,0.01,0.011,-0.67,0.33,0.0148087362071121
1993-02-14,0.01,0.011,-1.63,-0.63,0.0148087362071121
1993-02-15,0.79,0.869,1.15,2.15,1.16989016036185
1993-02-16,0.73,0.803,1.54,2.54,1.08103774311918
1993-02-17,1.32,1.452,-0.05,0.95,1.9547531793388
1993-02-18,3.64,4.004,-0.34,0.66,5.3903799793888
1993-02-19,5.7,6.27,-0.6,0.4,8.44097963805389
1993-02-20,0.9,0.99,-7.18,-6.18,1.33278625864009
1993-02-21,0.45,0.495,-8.48,-7.48,0.666393129320044
1993-02-22,0.44,0.484,-8.43,-7.43,0.651584393112932
1993-02-23,0.41,0.451,-5.13,-4.13,0.607158184491595
1993-02-24,0.08,0.088,-5,-4,0.118469889656897
1993-02-25,0.04,0.044,-5.62,-4.62,0.0592349448284483
1993-02-26,0.13,0.143,-2.54,-1.54,0.192513570692457
1993-02-27,0.99,1.089,-1.69,-0.69,1.4660648845041
1993-02-28,1.52,1.672,-1.6,-0.6,2.25092790348104
1993-03-01,0.28,0.294,-3.13,-2.13,0.2205
1993-03-02,0.09,0.0945,-4.78,-3.78,0.070875
1993-03-03,0.01,0.0105,-6.55,-5.55,0.007875
1993-03-04,1.75,1.8375,-1.56,-0.56,1.378125
1993-03-05,4.78,5.019,-0.36,0.64,3.76425
1993-03-06,0.48,0.504,0.26,1.26,0.378
1993-03-07,0.04,0.042,-2.55,-1.55,0.0315
1993-03-08,0.01,0.0105,-1.81,-0.81,0.007875
1993-03-09,0,0,0.55,1.55,0
1993-03-10,0.02,0.021,-0.88,0.12,0.01575
1993-03-11,0,0,-2.38,-1.38,0
1993-03-12,0,0,-1.53,-0.53,0
1993-03-13,0.03,0.0315,0.6,1.6,0.023625
1993-03-14,0.04,0.042,3.13,4.13,0.0315
1993-03-15,0,0,5.4,6.4,0
1993-03-16,0.42,0.441,5.96,6.96,0.33075
1993-03-17,1.58,1.659,5.29,6.29,1.24425
1993-03-18,2.81,2.9505,4.4,5.4,2.212875
1993-03-19,0.65,0.6825,3.62,4.62,0.511875
1993-03-20,1.5,1.575,5.2,6.2,1.18125
1993-03-21,0.15,0.1575,6.03,7.03,0.118125
1993-03-22,0.04,0.042,4.72,5.72,0.0315
1993-03-23,5.23,5.4915,4.36,5.36,4.118625
1993-03-24,1.95,2.0475,2.43,3.43,1.535625
1993-03-25,0.51,0.5355,1.12,2.12,0.401625
1993-03-26,0.21,0.2205,0.32,1.32,0.165375
1993-03-27,0.16,0.168,-0.15,0.85,0.126
1993-03-28,1.3,1.365,-0.65,0.35,1.02375
1993-03-29,0.4,0.42,0,1,0.315
1993-03-30,2.19,2.2995,0.28,1.28,1.724625
1993-03-31,2.33,2.4465,1.77,2.77,1.834875
1993-04-01,0.41,0.4305,2.38,3.38,0.322875
1993-04-02,0.04,0.042,2.95,3.95,0.0315
1993-04-03,0,0,3.34,4.34,0
1993-04-04,0.77,0.8085,2.5,3.5,0.606375
1993-04-05,6.09,6.3945,2.33,3.33,4.795875
1993-04-06,3.81,4.0005,3.81,4.81,3.000375
1993-04-07,11.6,12.18,2.85,3.85,9.135
1993-04-08,1.48,1.554,0.31,1.31,1.1655
1993-04-09,0.04,0.042,-0.8,0.2,0.0315
1993-04-10,0,0,-0.09,0.91,0
1993-04-11,0,0,0.92,1.92,0
1993-04-12,0,0,1.22,2.22,0
1993-04-13,0,0,1.85,2.85,0
1993-04-14,0,0,2.88,3.88,0
1993-04-15,0.03,0.0315,2.64,3.64,0.023625
1993-04-16,0,0,4.58,5.58,0
1993-04-17,5.53,5.8065,5.56,6.56,4.354875
1993-04-18,1.5,1.575,5.43,6.43,1.18125
1993-04-19,5.1,5.355,2.61,3.61,4.01625
1993-04-20,0.73,0.7665,1.88,2.88,0.574875
1993-04-21,2.22,2.331,5.96,6.96,1.74825
1993-04-22,0.5,0.525,9.08,10.08,0.39375
1993-04-23,2.23,2.3415,10,11,1.756125
1993-04-24,0.27,0.2835,11.64,12.64,0.212625
1993-04-25,0,0,12.54,13.54,0
1993-04-26,0,0,14.6,15.6,0
1993-04-27,0,0,17.14,18.14,0
1993-04-28,0,0,11.39,12.39,0
1993-04-29,0,0,10.4,11.4,0
1993-04-30,0,0,12.65,13.65,0
1993-05-01,0,0,13.19,14.19,0
1993-05-02,0,0,14.54,15.54,0
1993-05-03,0.22,0.231,14.18,15.18,0.17325
1993-05-04,0.03,0.0315,10.19,11.19,0.023625
1993-05-05,0.4,0.42,9.44,10.44,0.315
1993-05-06,4.08,4.284,11.78,12.78,3.213
1993-05-07,0.43,0.4515,15.65,16.65,0.338625
1993-05-08,0.02,0.021,15.25,16.25,0.01575
1993-05-09,0,0,13.73,14.73,0
1993-05-10,0,0,14.42,15.42,0
1993-05-11,0,0,15.71,16.71,0
1993-05-12,0,0,16.47,17.47,0
1993-05-13,0.89,0.9345,14.38,15.38,0.700875
1993-05-14,0.44,0.462,15.82,16.82,0.3465
1993-05-15,0.07,0.0735,18.9,19.9,0.055125
1993-05-16,0.51,0.5355,14.8,15.8,0.401625
1993-05-17,0.04,0.042,14.61,15.61,0.0315
1993-05-18,0,0,16.15,17.15,0
1993-05-19,0,0,17.15,18.15,0
1993-05-20,0,0,19.44,20.44,0
1993-05-21,1.08,1.134,19.63,20.63,0.8505
1993-05-22,0.1,0.105,16.95,17.95,0.07875
1993-05-23,0,0,18.97,19.97,0
1993-05-24,7.84,8.232,18.27,19.27,6.174
1993-05-25,12.87,13.5135,9.36,10.36,10.135125
1993-05-26,0.57,0.5985,9.28,10.28,0.448875
1993-05-27,0.29,0.3045,11.15,12.15,0.228375
1993-05-28,2.09,2.1945,10.38,11.38,1.645875
1993-05-29,1.08,1.134,13.11,14.11,0.8505
1993-05-30,3.2,3.36,9.22,10.22,2.52
1993-05-31,3.56,3.738,11.82,12.82,2.8035
1993-06-01,4.8,4.32,12.78,13.78,3.24
1993-06-02,4.7,4.23,11.52,12.52,3.1725
1993-06-03,0.41,0.369,10.28,11.28,0.27675
1993-06-04,0,0,13.02,14.02,0
1993-06-05,0.06,0.054,15.83,16.83,0.0405
1993-06-06,1.08,0.972,14.24,15.24,0.729
1993-06-07,0.79,0.711,13.35,14.35,0.53325
1993-06-08,0.04,0.036,13.35,14.35,0.027
1993-06-09,0.03,0.027,16.93,17.93,0.02025
1993-06-10,0.3,0.27,17.96,18.96,0.2025
1993-06-11,2.38,2.142,12.58,13.58,1.6065
1993-06-12,7.78,7.002,8.96,9.96,5.2515
1993-06-13,15.74,14.166,9.46,10.46,10.6245
1993-06-14,1.46,1.314,11.23,12.23,0.9855
1993-06-15,13.77,12.393,10.45,11.45,9.29475
1993-06-16,1.61,1.449,11.54,12.54,1.08675
1993-06-17,3.57,3.213,12.43,13.43,2.40975
1993-06-18,3.67,3.303,12.16,13.16,2.47725
1993-06-19,2.38,2.142,13.71,14.71,1.6065
1993-06-20,5.64,5.076,12.9,13.9,3.807
1993-06-21,10.96,9.864,11.26,12.26,7.398
1993-06-22,1.81,1.629,11.84,12.84,1.22175
1993-06-23,0.59,0.531,11.81,12.81,0.39825
1993-06-24,0.28,0.252,12.88,13.88,0.189
1993-06-25,0.92,0.828,11.97,12.97,0.621
1993-06-26,0.62,0.558,14.41,15.41,0.4185
1993-06-27,2.12,1.908,15,16,1.431
1993-06-28,1.32,1.188,15.4,16.4,0.891
1993-06-29,0.46,0.414,15,16,0.3105
1993-06-30,0.05,0.045,16.44,17.44,0.03375
1993-07-01,0.31,0.279,17.59,18.59,0.20925
1993-07-02,0.03,0.027,19.05,20.05,0.02025
1993-07-03,3.39,3.051,15.64,16.64,2.28825
1993-07-04,0.67,0.603,16.58,17.58,0.45225
1993-07-05,5.68,5.112,15.4,16.4,3.834
1993-07-06,0.84,0.756,14.16,15.16,0.567
1993-07-07,0.87,0.783,13.37,14.37,0.58725
1993-07-08,0.15,0.135,15.38,16.38,0.10125
1993-07-09,9.14,8.226,15.04,16.04,6.1695
1993-07-10,2.54,2.286,18.21,19.21,1.7145
1993-07-11,1.85,1.665,14.14,15.14,1.24875
1993-07-12,6.27,5.643,16.28,17.28,4.23225
1993-07-13,2.31,2.079,15.07,16.07,1.55925
1993-07-14,1.27,1.143,16.52,17.52,0.85725
1993-07-15,2.09,1.881,16.06,17.06,1.41075
1993-07-16,0.15,0.135,16.93,17.93,0.10125
1993-07-17,0.04,0.036,18.45,19.45,0.027
1993-07-18,1.6,1.44,17.88,18.88,1.08
1993-07-19,0.28,0.252,17.57,18.57,0.189
1993-07-20,0.76,0.684,17.68,18.68,0.513
1993-07-21,9.76,8.784,14.82,15.82,6.588
1993-07-22,10.82,9.738,15.85,16.85,7.3035
1993-07-23,5.3,4.77,15.56,16.56,3.5775
1993-07-24,2.11,1.899,16.6,17.6,1.42425
1993-07-25,0.59,0.531,17.22,18.22,0.39825
1993-07-26,11.21,10.089,14.39,15.39,7.56675
1993-07-27,1.95,1.755,14.76,15.76,1.31625
1993-07-28,0.83,0.747,14.82,15.82,0.56025
1993-07-29,0.97,0.873,15.98,16.98,0.65475
1993-07-30,2.9,2.61,15.63,16.63,1.9575
1993-07-31,18.64,16.776,15.96,16.96,12.582
1993-08-01,2.19,1.971,15.05,16.05,1.47825
1993-08-02,0.05,0.045,15.15,16.15,0.03375
1993-08-03,1.54,1.386,16.67,17.67,1.0395
1993-08-04,1.1,0.99,15.82,16.82,0.7425
1993-08-05,0.34,0.306,16.06,17.06,0.2295
1993-08-06,2.73,2.457,15.16,16.16,1.84275
1993-08-07,46.19,41.571,14.17,15.17,31.17825
1993-08-08,2.53,2.277,15.61,16.61,1.70775
1993-08-09,3.38,3.042,16.14,17.14,2.2815
1993-08-10,14.53,13.077,14.94,15.94,9.80775
1993-08-11,2.07,1.863,14.2,15.2,1.39725
1993-08-12,2.75,2.475,14.77,15.77,1.85625
1993-08-13,18.15,16.335,13.81,14.81,12.25125
1993-08-14,0.89,0.801,14.03,15.03,0.60075
1993-08-15,2.78,2.502,13.92,14.92,1.8765
1993-08-16,6.82,6.138,16.28,17.28,4.6035
1993-08-17,7.18,6.462,13.48,14.48,4.8465
1993-08-18,0.59,0.531,13.08,14.08,0.39825
1993-08-19,0,0,13.73,14.73,0
1993-08-20,0.18,0.162,14.08,15.08,0.1215
1993-08-21,9.15,8.235,12.47,13.47,6.17625
1993-08-22,6.26,5.634,11.78,12.78,4.2255
1993-08-23,10.33,9.297,10.62,11.62,6.97275
1993-08-24,6.08,5.472,10.06,11.06,4.104
1993-08-25,1.4,1.26,11.82,12.82,0.945
1993-08-26,3.56,3.204,10.8,11.8,2.403
1993-08-27,0.61,0.549,10.32,11.32,0.41175
1993-08-28,0.94,0.846,11.35,12.35,0.6345
1993-08-29,0.16,0.144,12.22,13.22,0.108
1993-08-30,23.24,20.916,10.87,11.87,15.687
1993-08-31,2.55,2.295,11.07,12.07,1.72125
1993-09-01,0.17,0.17,11.25,12.25,0.223210302777992
1993-09-02,2.01,2.01,12.43,13.43,2.6391335799045
1993-09-03,0.62,0.62,9.81,10.81,0.814061104249148
1993-09-04,2.58,2.58,8.59,9.59,3.38754459510129
